log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
69,0,43.684330,-72.233417,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.595357,1.479890,0.010000,0.010000,-0.030000,0.000000,0.000000,0.010000,1.565252,-0.464308,10.821765,1.570000,0.000000,10.000000,0.000000,0.000000,0.201706,-0.020216,1.944198,0.497321,22.296000,0.042000 
70,0,43.684331,-72.233418,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.598877,1.479820,0.000000,0.010000,-0.090000,-0.010000,0.010000,0.000000,1.565287,-0.468466,10.891117,1.570000,0.000000,10.000000,0.000000,0.000000,0.206488,-0.026296,1.948286,0.497295,22.301000,0.035000 
71,0,43.684331,-72.233418,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.603239,1.479820,0.010000,0.000000,-0.070000,-0.010000,0.010000,0.000000,1.565287,-0.468466,10.891117,1.570000,0.000000,10.000000,0.000000,0.000000,0.203628,-0.022753,1.948286,0.497311,22.328000,0.046000 
72,0,43.684331,-72.233418,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.603239,1.479728,0.010000,0.000000,-0.070000,0.020000,0.020000,0.000000,1.565283,-0.468830,10.883642,1.570000,0.000000,10.000000,0.000000,0.000000,0.203615,-0.022180,1.948558,0.497313,22.328000,0.046000 
73,0,43.684331,-72.233418,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.605181,1.479303,0.000000,-0.020000,0.000000,0.020000,0.020000,0.000000,1.565316,-0.470191,10.948271,1.570000,0.000000,10.000000,0.000000,0.000000,0.206586,-0.027514,1.949494,0.497291,22.309000,0.034000 
74,0,43.684331,-72.233418,43.684295,-72.233292,0.010000,-0.050000,1.570000,0.000000,10.000000,2.606992,1.479184,0.010000,0.000000,0.020000,0.020000,0.000000,0.000000,1.565314,-0.469366,10.944165,1.570000,0.000000,10.000000,0.000000,0.000000,0.204314,-0.023898,1.948550,0.497307,22.352000,0.039000 
75,0,43.684331,-72.233420,43.684295,-72.233292,0.010000,-0.030000,1.570000,0.000000,10.000000,2.607929,1.479115,0.000000,0.020000,0.030000,0.010000,0.010000,0.000000,1.567171,-0.461924,11.032621,1.570000,0.000000,10.000000,0.000000,0.000000,0.202386,-0.030833,1.941039,0.499333,22.294000,0.038000 
76,0,43.684331,-72.233420,43.684295,-72.233292,0.010000,-0.030000,1.570000,0.000000,10.000000,2.609091,1.479056,0.000000,0.010000,0.030000,0.010000,0.010000,0.000000,1.567167,-0.461307,11.021103,1.570000,0.000000,10.000000,0.000000,0.000000,0.203595,-0.025466,1.940362,0.498348,22.322000,0.034000 
77,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,-0.020000,1.570000,0.000000,10.000000,2.611030,1.478881,0.000000,0.000000,0.000000,0.030000,0.010000,0.010000,1.568120,-0.427573,11.208024,1.570000,0.000000,10.000000,0.000000,0.000000,0.186369,-0.040316,1.906454,0.499348,22.322000,0.034000 
78,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,-0.020000,1.570000,0.000000,10.000000,2.615906,1.478746,-0.010000,0.020000,-0.020000,0.030000,0.010000,0.010000,1.568120,-0.427708,11.208024,1.570000,0.000000,10.000000,0.000000,0.000000,0.198780,-0.030808,1.906454,0.498865,22.305000,0.035000 
79,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,-0.010000,1.570000,0.000000,10.000000,2.620793,1.478688,-0.010000,0.020000,-0.020000,0.000000,-0.010000,0.010000,1.569011,-0.428002,11.200410,1.570000,0.000000,10.000000,0.000000,0.000000,0.198485,-0.030197,1.906690,0.499893,22.224000,0.029000 
80,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,0.000000,1.570000,0.000000,10.000000,2.620793,1.479015,-0.010000,0.020000,-0.020000,0.010000,0.010000,0.000000,1.569903,-0.427912,11.192805,1.570000,0.000000,10.000000,0.000000,0.000000,0.198058,-0.029989,1.906927,0.500419,22.224000,0.029000 
81,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,0.010000,1.570000,0.000000,10.000000,2.620793,1.479111,-0.010000,0.050000,-0.020000,0.010000,0.000000,0.000000,1.570796,-0.427115,11.181544,1.570000,0.000000,10.000000,0.000000,0.000000,0.197178,-0.029500,1.906225,0.500945,22.224000,0.029000 
82,0,43.684328,-72.233424,43.684295,-72.233292,0.010000,0.010000,1.570000,0.000000,10.000000,2.623609,1.479111,0.000000,0.070000,-0.020000,0.010000,0.000000,0.000000,1.570796,-0.427115,11.181544,1.570000,0.000000,10.000000,0.000000,0.000000,0.197812,-0.030088,1.906225,0.500445,22.224000,0.029000 
83,0,43.684328,-72.233425,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.623609,1.479111,0.000000,0.100000,-0.010000,-0.010000,0.000000,0.000000,1.571683,-0.415907,11.274465,1.570000,0.000000,10.000000,0.000000,0.000000,0.192306,-0.037140,1.895018,0.501485,22.224000,0.029000 
84,0,43.684328,-72.233425,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.621252,1.479136,0.000000,0.120000,0.000000,-0.010000,0.000000,0.000000,1.571683,-0.415882,11.274465,1.570000,0.000000,10.000000,0.000000,0.000000,0.196097,-0.032434,1.895018,0.500977,22.309000,0.033000 
85,0,43.684328,-72.233425,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.621252,1.478549,0.000000,0.120000,0.000000,-0.030000,0.000000,0.000000,1.571686,-0.417380,11.243980,1.570000,0.000000,10.000000,0.000000,0.000000,0.196262,-0.030108,1.895929,0.500973,22.309000,0.033000 
86,0,43.684328,-72.233425,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.611225,1.478166,0.000000,0.150000,0.000000,-0.020000,-0.010000,0.000000,1.571687,-0.418221,11.228741,1.570000,0.000000,10.000000,0.000000,0.000000,0.196181,-0.030496,1.896387,0.500973,22.309000,0.033000 
87,0,43.684330,-72.233423,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.607396,1.478166,-0.040000,0.020000,-0.090000,-0.020000,-0.010000,0.000000,1.571696,-0.445099,11.112915,1.570000,0.000000,10.000000,0.000000,0.000000,0.211406,-0.022432,1.923265,0.500958,22.326000,0.036000 
88,0,43.684330,-72.233423,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.607358,1.478166,-0.020000,0.020000,-0.090000,-0.020000,-0.010000,0.000000,1.571697,-0.446540,11.101671,1.570000,0.000000,10.000000,0.000000,0.000000,0.201850,-0.027467,1.924705,0.500966,22.307000,0.043000 
89,0,43.684330,-72.233422,43.684295,-72.233293,0.010000,0.020000,1.570000,0.000000,10.000000,2.638064,1.478104,-0.030000,0.000000,-0.020000,-0.020000,-0.010000,0.000000,1.571701,-0.447171,11.052561,1.570000,0.000000,10.000000,0.000000,0.000000,0.200231,-0.024291,1.925275,0.500960,22.356000,0.027000 
90,0,43.684330,-72.233422,43.684295,-72.233294,0.010000,0.030000,1.570000,0.000000,10.000000,2.638064,1.478104,-0.040000,0.000000,-0.010000,0.000000,0.000000,0.000000,1.572614,-0.449894,11.003685,1.570000,0.000000,10.000000,0.000000,0.000000,0.200785,-0.023033,1.927998,0.501977,22.356000,0.027000 
91,0,43.684330,-72.233421,43.684295,-72.233294,0.010000,0.030000,1.570000,0.000000,10.000000,2.638064,1.478112,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,1.572625,-0.450989,10.939533,1.570000,0.000000,10.000000,0.000000,0.000000,0.199115,-0.020637,1.929102,0.501470,22.324000,0.027000 
92,0,43.684330,-72.233421,43.684295,-72.233294,0.010000,0.040000,1.570000,0.000000,10.000000,2.666759,1.478028,-0.040000,-0.010000,0.010000,-0.010000,0.030000,0.000000,1.573541,-0.452543,10.928405,1.570000,0.000000,10.000000,0.000000,0.000000,0.200120,-0.023023,1.930571,0.502497,22.260000,0.025000 
93,0,43.684330,-72.233421,43.684295,-72.233294,0.010000,0.050000,1.570000,0.000000,10.000000,2.666759,1.478007,-0.070000,-0.060000,0.030000,0.000000,0.000000,0.000000,1.574462,-0.453082,10.913386,1.570000,0.000000,10.000000,0.000000,0.000000,0.199392,-0.022428,1.931090,0.503015,22.260000,0.025000 
94,0,43.684330,-72.233420,43.684295,-72.233294,0.010000,0.060000,1.570000,0.000000,10.000000,2.676272,1.478007,-0.050000,-0.040000,0.000000,0.000000,0.000000,0.000000,1.575411,-0.459104,10.835084,1.570000,0.000000,10.000000,0.000000,0.000000,0.200707,-0.017211,1.937111,0.503507,22.309000,0.038000 
95,0,43.684330,-72.233420,43.684295,-72.233295,0.010000,0.070000,1.570000,0.000000,10.000000,2.684453,1.478295,0.000000,0.000000,0.000000,0.030000,-0.040000,0.010000,1.576342,-0.459348,10.820121,1.570000,0.000000,10.000000,0.000000,0.000000,0.198930,-0.020030,1.937643,0.504040,22.295000,0.029000 
96,0,43.684330,-72.233420,43.684295,-72.233295,0.010000,0.070000,1.570000,0.000000,10.000000,2.675636,1.477738,0.020000,0.020000,0.020000,0.030000,-0.040000,0.010000,1.576342,-0.459905,10.820121,1.570000,0.000000,10.000000,0.000000,0.000000,0.199521,-0.020802,1.937643,0.503544,22.295000,0.029000 
97,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.070000,1.570000,0.000000,10.000000,2.648591,1.477332,0.010000,0.020000,0.020000,0.000000,0.010000,0.000000,1.576390,-0.462570,10.726085,1.570000,0.000000,10.000000,0.000000,0.000000,0.197939,-0.013642,1.939902,0.503499,22.285000,0.043000 
98,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.050000,1.570000,0.000000,10.000000,2.648591,1.476910,0.010000,0.020000,0.020000,-0.020000,0.020000,0.000000,1.574532,-0.462565,10.706981,1.570000,0.000000,10.000000,0.000000,0.000000,0.198064,-0.017010,1.939476,0.501488,22.285000,0.043000 
99,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.040000,1.570000,0.000000,10.000000,2.626954,1.477047,0.040000,0.030000,-0.010000,0.020000,0.010000,0.000000,1.573598,-0.462429,10.706948,1.570000,0.000000,10.000000,0.000000,0.000000,0.198282,-0.017981,1.939476,0.501476,22.312000,0.041000 
100,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.040000,1.570000,0.000000,10.000000,2.626954,1.476802,0.040000,0.030000,-0.010000,-0.010000,0.010000,0.010000,1.573599,-0.461704,10.702946,1.570000,0.000000,10.000000,0.000000,0.000000,0.197647,-0.017667,1.938506,0.501975,22.312000,0.041000 
101,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.050000,1.570000,0.000000,10.000000,2.626954,1.477469,0.020000,0.010000,-0.020000,-0.010000,0.020000,0.010000,1.574534,-0.461038,10.702979,1.570000,0.000000,10.000000,0.000000,0.000000,0.197388,-0.017849,1.938506,0.502992,22.312000,0.041000 
102,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.050000,1.570000,0.000000,10.000000,2.612253,1.477676,0.020000,0.010000,-0.020000,-0.010000,0.020000,0.010000,1.574534,-0.460830,10.702979,1.570000,0.000000,10.000000,0.000000,0.000000,0.197631,-0.017858,1.938506,0.502492,22.312000,0.041000 
103,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.050000,1.570000,0.000000,10.000000,2.612253,1.477387,0.020000,0.000000,-0.020000,-0.010000,0.000000,0.000000,1.574530,-0.461818,10.714483,1.570000,0.000000,10.000000,0.000000,0.000000,0.198728,-0.018735,1.939205,0.502496,22.272000,0.038000 
104,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.050000,1.570000,0.000000,10.000000,2.597825,1.477498,0.040000,0.020000,-0.010000,-0.040000,-0.010000,0.000000,1.574530,-0.461707,10.714483,1.570000,0.000000,10.000000,0.000000,0.000000,0.198061,-0.018151,1.939205,0.502493,22.272000,0.038000 
105,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.040000,1.570000,0.000000,10.000000,2.597825,1.477498,0.040000,0.020000,-0.010000,-0.010000,0.020000,0.000000,1.573597,-0.462946,10.710961,1.570000,0.000000,10.000000,0.000000,0.000000,0.198987,-0.017906,1.940444,0.501476,22.272000,0.038000 
106,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.040000,1.570000,0.000000,10.000000,2.597825,1.477535,0.040000,0.020000,-0.010000,-0.010000,0.010000,0.000000,1.573597,-0.462909,10.710961,1.570000,0.000000,10.000000,0.000000,0.000000,0.198400,-0.018074,1.940444,0.501976,22.272000,0.038000 
107,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.040000,1.570000,0.000000,10.000000,2.597825,1.477535,0.040000,0.020000,-0.010000,-0.020000,0.010000,0.000000,1.573595,-0.462638,10.718459,1.570000,0.000000,10.000000,0.000000,0.000000,0.198488,-0.018646,1.940173,0.501978,22.277000,0.042000 
108,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.030000,1.570000,0.000000,10.000000,2.585938,1.477173,0.020000,-0.010000,0.000000,0.000000,0.000000,0.000000,1.572662,-0.463000,10.718436,1.570000,0.000000,10.000000,0.000000,0.000000,0.198915,-0.018286,1.940173,0.500960,22.277000,0.042000 
109,0,43.684330,-72.233419,43.684295,-72.233295,0.010000,0.020000,1.570000,0.000000,10.000000,2.585938,1.477281,0.020000,-0.010000,0.000000,0.010000,-0.040000,0.000000,1.571729,-0.462621,10.725922,1.570000,0.000000,10.000000,0.000000,0.000000,0.198868,-0.018870,1.939902,0.500445,22.277000,0.042000 
110,0,43.684330,-72.233420,43.684295,-72.233295,0.010000,0.020000,1.570000,0.000000,10.000000,2.581991,1.477281,0.020000,-0.030000,-0.030000,0.010000,-0.040000,0.000000,1.571724,-0.460737,10.778440,1.570000,0.000000,10.000000,0.000000,0.000000,0.199317,-0.022488,1.938018,0.500952,22.360000,0.039000 
111,0,43.684330,-72.233420,43.684295,-72.233295,0.010000,0.010000,1.570000,0.000000,10.000000,2.607054,1.477411,-0.030000,-0.110000,-0.010000,-0.010000,0.020000,0.000000,1.570796,-0.457449,10.774017,1.570000,0.000000,10.000000,0.000000,0.000000,0.197197,-0.019499,1.934860,0.499929,22.360000,0.039000 
112,0,43.684328,-72.233421,43.684295,-72.233295,0.010000,0.010000,1.570000,0.000000,10.000000,2.607054,1.477411,0.020000,-0.080000,0.050000,-0.010000,0.020000,0.000000,1.570796,-0.444536,10.764972,1.570000,0.000000,10.000000,0.000000,0.000000,0.189665,-0.019023,1.921947,0.500428,22.318000,0.038000 
113,0,43.684328,-72.233421,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477411,0.020000,-0.080000,0.050000,-0.010000,0.000000,0.000000,1.569867,-0.443566,10.761157,1.570000,0.000000,10.000000,0.000000,0.000000,0.194792,-0.019212,1.920976,0.499411,22.311000,0.040000 
114,0,43.684328,-72.233421,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477411,0.020000,-0.080000,0.050000,-0.010000,0.000000,0.000000,1.569867,-0.443566,10.761157,1.570000,0.000000,10.000000,0.000000,0.000000,0.195173,-0.019397,1.920976,0.499911,22.311000,0.040000 
115,0,43.684328,-72.233421,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477411,-0.050000,-0.050000,-0.040000,-0.010000,0.000000,0.000000,1.569868,-0.438917,10.768674,1.570000,0.000000,10.000000,0.000000,0.000000,0.192257,-0.019971,1.916328,0.499911,22.311000,0.040000 
116,0,43.684328,-72.233420,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477411,-0.010000,-0.060000,-0.060000,-0.010000,0.000000,0.000000,1.569864,-0.444852,10.723399,1.570000,0.000000,10.000000,0.000000,0.000000,0.196696,-0.016128,1.922263,0.499910,22.292000,0.026000 
117,0,43.684328,-72.233420,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477411,-0.010000,-0.060000,-0.060000,-0.010000,0.000000,0.000000,1.569864,-0.444852,10.723399,1.570000,0.000000,10.000000,0.000000,0.000000,0.194854,-0.018435,1.922263,0.499910,22.261000,0.037000 
118,0,43.684328,-72.233420,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477705,-0.010000,-0.060000,-0.060000,-0.010000,0.000000,0.000000,1.569863,-0.444816,10.715849,1.570000,0.000000,10.000000,0.000000,0.000000,0.194584,-0.017858,1.922521,0.499910,22.261000,0.037000 
119,0,43.684328,-72.233420,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477705,-0.010000,-0.060000,-0.060000,-0.010000,0.000000,0.000000,1.569863,-0.444816,10.715849,1.570000,0.000000,10.000000,0.000000,0.000000,0.194719,-0.018242,1.922521,0.499910,22.265000,0.041000 
120,0,43.684328,-72.233420,43.684295,-72.233295,0.010000,0.000000,1.570000,0.000000,10.000000,2.607054,1.477705,-0.010000,-0.060000,-0.060000,-0.010000,0.000000,0.000000,1.569863,-0.444816,10.715849,1.570000,0.000000,10.000000,0.000000,0.000000,0.194719,-0.018242,1.922521,0.499910,22.245000,0.039000 
121,0,43.684332,-72.233418,43.684295,-72.233295,0.010000,-0.010000,1.570000,0.000000,10.000000,2.726661,1.477705,0.010000,-0.030000,0.020000,0.010000,0.000000,0.000000,1.568936,-0.488050,10.750814,1.570000,0.000000,10.000000,0.000000,0.000000,0.223064,-0.020935,1.965756,0.498891,22.245000,0.039000 
122,0,43.684332,-72.233418,43.684295,-72.233295,0.010000,-0.010000,1.570000,0.000000,10.000000,2.726661,1.477802,0.010000,-0.030000,0.020000,0.000000,-0.010000,0.000000,1.568935,-0.486998,10.746541,1.570000,0.000000,10.000000,0.000000,0.000000,0.204021,-0.018815,1.964801,0.499393,22.245000,0.039000 
123,0,43.684332,-72.233418,43.684295,-72.233295,0.010000,-0.020000,1.570000,0.000000,10.000000,2.726661,1.477881,0.010000,-0.030000,0.020000,0.000000,0.000000,-0.010000,1.568004,-0.485964,10.742300,1.570000,0.000000,10.000000,0.000000,0.000000,0.203960,-0.018725,1.963845,0.498376,22.274000,0.039000 
124,0,43.684334,-72.233417,43.684296,-72.233295,0.010000,-0.030000,1.570000,0.000000,10.000000,2.726661,1.477881,-0.170000,-0.250000,0.000000,0.010000,0.020000,-0.010000,1.567051,-0.497407,10.680537,1.570000,0.000000,10.000000,0.000000,0.000000,0.209285,-0.014217,1.975288,0.497871,22.253000,0.037000 
125,0,43.684334,-72.233417,43.684296,-72.233295,0.010000,-0.030000,1.570000,0.000000,10.000000,2.726661,1.478133,-0.170000,-0.250000,0.000000,-0.020000,-0.010000,-0.010000,1.567050,-0.496197,10.676166,1.570000,0.000000,10.000000,0.000000,0.000000,0.204673,-0.017029,1.974330,0.498362,22.253000,0.037000 
126,0,43.684334,-72.233417,43.684296,-72.233295,0.010000,-0.020000,1.570000,0.000000,10.000000,2.726661,1.478224,-0.180000,-0.270000,-0.010000,-0.010000,0.000000,-0.020000,1.567987,-0.494854,10.679171,1.570000,0.000000,10.000000,0.000000,0.000000,0.204338,-0.017469,1.973077,0.499377,22.253000,0.037000 
127,0,43.684334,-72.233417,43.684296,-72.233295,0.010000,-0.020000,1.570000,0.000000,10.000000,2.726661,1.478033,-0.180000,-0.270000,-0.010000,0.000000,0.000000,-0.030000,1.567989,-0.494749,10.686571,1.570000,0.000000,10.000000,0.000000,0.000000,0.205121,-0.017889,1.972783,0.498877,22.253000,0.037000 
128,0,43.684334,-72.233417,43.684296,-72.233295,0.010000,-0.030000,1.570000,0.000000,10.000000,2.726661,1.477884,-0.180000,-0.270000,-0.010000,0.000000,0.000000,-0.020000,1.567057,-0.495561,10.698357,1.570000,0.000000,10.000000,0.000000,0.000000,0.206121,-0.018428,1.973445,0.497859,22.313000,0.034000 
129,0,43.684334,-72.233417,43.684296,-72.233294,0.010000,-0.030000,1.570000,0.000000,10.000000,2.726661,1.477884,-0.180000,-0.270000,-0.010000,0.010000,-0.020000,-0.030000,1.567065,-0.494679,10.720556,1.570000,0.000000,10.000000,0.000000,0.000000,0.205724,-0.019518,1.972563,0.498356,22.313000,0.034000 
130,0,43.684333,-72.233418,43.684296,-72.233294,0.010000,-0.040000,1.570000,0.000000,10.000000,2.576558,1.477884,-0.250000,-0.390000,-0.060000,0.040000,-0.020000,-0.020000,1.566153,-0.483863,10.767852,1.570000,0.000000,10.000000,0.000000,0.000000,0.200995,-0.022023,1.961747,0.497331,22.313000,0.034000 
131,0,43.684333,-72.233418,43.684296,-72.233294,0.010000,-0.050000,1.570000,0.000000,10.000000,2.576558,1.478000,-0.250000,-0.360000,-0.050000,0.000000,0.000000,-0.020000,1.565228,-0.483463,10.775338,1.570000,0.000000,10.000000,0.000000,0.000000,0.204803,-0.020185,1.961462,0.496819,22.338000,0.037000 
132,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478146,-0.260000,-0.350000,-0.010000,0.000000,-0.010000,-0.020000,1.564311,-0.471520,10.793288,1.570000,0.000000,10.000000,0.000000,0.000000,0.198082,-0.021184,1.949666,0.496296,22.313000,0.038000 
133,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478146,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.470970,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202858,-0.021405,1.949115,0.496795,22.313000,0.038000 
134,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202894,-0.020641,1.949115,0.496800,22.313000,0.038000 
135,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.313000,0.038000 
136,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.313000,0.038000 
137,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.313000,0.038000 
138,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.311000,0.047000 
139,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.311000,0.047000 
140,0,43.684332,-72.233418,43.684296,-72.233294,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,0.010000,-0.010000,-0.010000,1.564320,-0.471038,10.808232,1.570000,0.000000,10.000000,0.000000,0.000000,0.202865,-0.020641,1.949115,0.496800,22.311000,0.047000 
141,0,43.684332,-72.233418,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,-0.020000,0.020000,-0.020000,1.564329,-0.470489,10.823179,1.570000,0.000000,10.000000,0.000000,0.000000,0.203012,-0.021787,1.948567,0.496794,22.311000,0.047000 
142,0,43.684332,-72.233418,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.260000,-0.350000,-0.010000,-0.020000,0.020000,-0.020000,1.564329,-0.470489,10.823179,1.570000,0.000000,10.000000,0.000000,0.000000,0.203005,-0.021023,1.948567,0.496798,22.294000,0.038000 
143,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.576038,1.478077,-0.380000,-0.250000,0.000000,-0.020000,0.020000,-0.020000,1.564328,-0.451786,10.822615,1.570000,0.000000,10.000000,0.000000,0.000000,0.190714,-0.020980,1.929863,0.496798,22.294000,0.038000 
144,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478077,-0.380000,-0.250000,0.000000,-0.020000,0.020000,-0.020000,1.564328,-0.451786,10.822615,1.570000,0.000000,10.000000,0.000000,0.000000,0.198787,-0.021008,1.929863,0.496798,22.294000,0.038000 
145,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478077,-0.380000,-0.250000,0.000000,0.000000,0.010000,-0.020000,1.564340,-0.452225,10.841580,1.570000,0.000000,10.000000,0.000000,0.000000,0.199702,-0.022463,1.930302,0.496791,22.294000,0.038000 
146,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478023,-0.380000,-0.250000,0.000000,0.000000,0.010000,-0.020000,1.564340,-0.452279,10.841580,1.570000,0.000000,10.000000,0.000000,0.000000,0.199248,-0.021493,1.930302,0.496796,22.294000,0.038000 
147,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478023,-0.380000,-0.250000,0.000000,0.000000,0.010000,-0.020000,1.564340,-0.452279,10.841580,1.570000,0.000000,10.000000,0.000000,0.000000,0.199224,-0.021493,1.930302,0.496796,22.294000,0.038000 
148,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478023,-0.400000,-0.260000,0.000000,0.000000,0.010000,-0.020000,1.564340,-0.452279,10.841580,1.570000,0.000000,10.000000,0.000000,0.000000,0.199224,-0.021493,1.930302,0.496796,22.294000,0.038000 
149,0,43.684330,-72.233419,43.684296,-72.233293,0.010000,-0.060000,1.570000,0.000000,10.000000,2.539209,1.478023,-0.400000,-0.260000,0.000000,0.000000,0.010000,-0.020000,1.564340,-0.452279,10.841580,1.570000,0.000000,10.000000,0.000000,0.000000,0.199224,-0.021493,1.930302,0.496796,22.294000,0.038000 
