log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
11,0,37.430765,-122.173551,43.684345,-72.233356,0.080000,-0.100000,1.570000,0.000000,10.000000,0.755055,1.278886,-1.550000,-3.670000,0.000000,-0.110000,0.280000,-0.250000,1.570796,0.155482,4211375.405927,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.255000,0.045000 
12,0,37.430763,-122.173557,43.684345,-72.233356,0.090000,-0.100000,1.570000,0.000000,10.000000,0.757048,1.278886,-1.570000,-3.650000,0.000000,-0.110000,0.280000,-0.250000,1.570796,0.155482,4211375.951112,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.307000,0.044000 
13,0,37.430762,-122.173559,43.684345,-72.233356,0.090000,-0.100000,1.570000,0.000000,10.000000,0.757048,1.278886,-1.570000,-3.640000,0.000000,-0.110000,0.280000,-0.250000,1.570796,0.155482,4211376.193435,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.307000,0.044000 
14,0,37.430762,-122.173559,43.684345,-72.233356,0.090000,-0.100000,1.570000,0.000000,10.000000,0.758178,1.278886,-1.570000,-3.640000,0.000000,-0.110000,0.280000,-0.250000,1.570796,0.155482,4211376.193435,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.307000,0.044000 
15,0,37.430758,-122.173569,43.684345,-72.233356,0.090000,-0.100000,1.570000,0.000000,10.000000,0.761375,1.278886,-1.610000,-3.630000,0.000000,-0.110000,0.280000,-0.250000,1.570796,0.155482,4211377.137184,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.305000,0.042000 
16,0,37.430758,-122.173570,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.761375,1.287124,-1.620000,-3.630000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211377.225401,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.309000,0.030000 
17,0,37.430756,-122.173575,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.763559,1.287124,-1.630000,-3.630000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211377.619155,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.174000,0.048000 
18,0,37.430756,-122.173575,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.763559,1.287124,-1.630000,-3.630000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211377.619155,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.174000,0.048000 
19,0,37.430755,-122.173577,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.763559,1.287124,-1.640000,-3.620000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211377.861478,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.174000,0.048000 
20,0,37.430755,-122.173577,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.763559,1.287124,-1.640000,-3.620000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211377.861478,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.174000,0.048000 
21,0,37.430754,-122.173581,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.764614,1.287124,-1.660000,-3.610000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211378.260043,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.287000,0.043000 
22,0,37.430754,-122.173581,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.765402,1.287124,-1.660000,-3.610000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211378.260043,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.287000,0.043000 
23,0,37.430752,-122.173585,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.766255,1.287124,-1.670000,-3.610000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211378.658607,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.321000,0.034000 
24,0,37.430752,-122.173587,43.684346,-72.233356,0.090000,-0.360000,1.570000,0.000000,10.000000,0.767492,1.287124,-1.680000,-3.600000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163720,4211378.814849,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.348000,0.042000 
25,0,37.430747,-122.173600,43.684346,-72.233356,0.080000,-0.360000,1.570000,0.000000,10.000000,0.772149,1.287124,-1.720000,-3.570000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163721,4211380.072741,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.273000,0.041000 
26,0,37.430746,-122.173601,43.684346,-72.233356,0.080000,-0.360000,1.570000,0.000000,10.000000,0.773701,1.287124,-1.720000,-3.570000,0.000000,-0.140000,-0.170000,-0.260000,1.570796,0.163721,4211380.228983,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.303000,0.047000 
27,0,37.430744,-122.173608,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.776370,1.292209,-1.750000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211380.968524,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.275000,0.046000 
28,0,37.430742,-122.173614,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.778931,1.292209,-1.770000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211381.532952,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.294000,0.036000 
29,0,37.430741,-122.173616,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.778931,1.292209,-1.780000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211381.767314,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.294000,0.036000 
30,0,37.430739,-122.173619,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.780156,1.292209,-1.800000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211382.092568,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.341000,0.050000 
31,0,37.430737,-122.173626,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.782595,1.292209,-1.830000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211382.739927,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.229000,0.036000 
32,0,37.430735,-122.173630,43.684346,-72.233355,0.080000,-0.200000,1.570000,0.000000,10.000000,0.784867,1.292209,-1.850000,-3.560000,0.000000,-0.390000,0.140000,-0.090000,1.570796,0.168806,4211383.143303,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.326000,0.042000 
33,0,37.430735,-122.173630,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.784867,1.292520,-1.850000,-3.560000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211383.426865,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.326000,0.042000 
34,0,37.430734,-122.173632,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.784867,1.292520,-1.860000,-3.560000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211383.666038,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.326000,0.042000 
35,0,37.430733,-122.173636,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.786144,1.292520,-1.870000,-3.560000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211383.996103,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.274000,0.033000 
36,0,37.430733,-122.173636,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.786144,1.292520,-1.870000,-3.560000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211383.996103,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.274000,0.033000 
37,0,37.430732,-122.173638,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.787393,1.292520,-1.880000,-3.560000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211384.243237,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.285000,0.052000 
38,0,37.430730,-122.173642,43.684340,-72.233352,0.080000,-0.240000,1.570000,0.000000,10.000000,0.788492,1.292520,-1.910000,-3.570000,0.000000,-0.410000,0.290000,-0.210000,1.570796,0.169116,4211384.656234,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.285000,0.052000 
39,0,37.430730,-122.173642,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.788492,1.290313,-1.910000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211385.078492,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.306000,0.048000 
40,0,37.430729,-122.173644,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.789432,1.290313,-1.910000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211385.239544,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.306000,0.048000 
41,0,37.430728,-122.173646,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.790278,1.290313,-1.930000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211385.486678,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.265000,0.043000 
42,0,37.430727,-122.173649,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.790278,1.290313,-1.940000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211385.738622,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.265000,0.043000 
43,0,37.430726,-122.173650,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.791282,1.290313,-1.950000,-3.580000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211385.907635,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.265000,0.043000 
44,0,37.430724,-122.173655,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.792217,1.290313,-1.970000,-3.580000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211386.398753,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.297000,0.035000 
45,0,37.430723,-122.173659,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.793265,1.290313,-1.980000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211386.733629,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.297000,0.035000 
46,0,37.430723,-122.173659,43.684328,-72.233350,0.080000,-0.390000,1.570000,0.000000,10.000000,0.793265,1.290313,-1.980000,-3.570000,0.000000,-1.140000,0.180000,-0.290000,1.570796,0.166909,4211386.733629,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.252000,0.044000 
47,0,37.430722,-122.173660,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.794370,1.290313,-1.990000,-3.570000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.166909,4211387.388001,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.252000,0.044000 
48,0,37.430721,-122.173663,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.794370,1.286636,-1.990000,-3.560000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.163232,4211387.635135,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123404,1.000000,22.261000,0.042000 
49,0,37.430717,-122.173672,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.797403,1.286636,-2.020000,-3.530000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.163232,4211388.611069,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.296000,0.026000 
50,0,37.430717,-122.173672,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.798284,1.286636,-2.020000,-3.530000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.163232,4211388.611069,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.296000,0.026000 
51,0,37.430716,-122.173675,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.798284,1.286636,-2.030000,-3.520000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.163232,4211388.842280,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.296000,0.026000 
52,0,37.430712,-122.173682,43.684321,-72.233345,0.080000,-0.400000,1.570000,0.000000,10.000000,0.800272,1.286636,-2.040000,-3.490000,0.000000,0.480000,0.410000,-0.610000,1.570796,0.163233,4211389.566270,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.280000,0.043000 
53,0,37.430712,-122.173682,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.800272,1.288833,-2.040000,-3.490000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211389.720421,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.280000,0.043000 
54,0,37.430706,-122.173696,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.805095,1.288833,-2.080000,-3.430000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211391.214677,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.217000,0.041000 
55,0,37.430702,-122.173704,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.808153,1.288833,-2.100000,-3.390000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211391.992904,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.326000,0.049000 
56,0,37.430700,-122.173707,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.809111,1.288833,-2.100000,-3.380000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211392.303896,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.298000,0.034000 
57,0,37.430700,-122.173707,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.809111,1.288833,-2.100000,-3.380000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211392.303896,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.298000,0.034000 
58,0,37.430696,-122.173717,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.812481,1.288833,-2.120000,-3.340000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211393.299073,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.340000,0.045000 
59,0,37.430696,-122.173717,43.684320,-72.233343,0.080000,-0.290000,1.570000,0.000000,10.000000,0.812481,1.288833,-2.120000,-3.340000,0.000000,-0.140000,0.280000,-0.500000,1.570796,0.165430,4211393.299073,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.340000,0.045000 
60,0,37.430694,-122.173720,43.684317,-72.233343,0.080000,-0.240000,1.570000,0.000000,10.000000,0.813511,1.288833,-2.140000,-3.330000,0.000000,-0.260000,-0.040000,-0.520000,1.570796,0.165430,4211393.730501,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.340000,0.045000 
61,0,37.430694,-122.173720,43.684317,-72.233343,0.080000,-0.240000,1.570000,0.000000,10.000000,0.813511,1.291059,-2.140000,-3.330000,0.000000,-0.260000,-0.040000,-0.520000,1.570796,0.167656,4211393.730501,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.340000,0.045000 
62,0,37.430691,-122.173726,43.684317,-72.233343,0.080000,-0.240000,1.570000,0.000000,10.000000,0.815825,1.291059,-2.150000,-3.310000,0.000000,-0.260000,-0.040000,-0.520000,1.570796,0.167656,4211394.266405,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.292000,0.037000 
63,0,37.430691,-122.173726,43.684317,-72.233343,0.080000,-0.240000,1.570000,0.000000,10.000000,0.815825,1.291059,-2.150000,-3.310000,0.000000,-0.260000,-0.040000,-0.520000,1.570796,0.167656,4211394.266405,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.292000,0.037000 
64,0,37.430691,-122.173726,43.684317,-72.233343,0.080000,-0.240000,1.570000,0.000000,10.000000,0.815825,1.291059,-2.150000,-3.310000,0.000000,-0.260000,-0.040000,-0.520000,1.570796,0.167656,4211394.266405,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.292000,0.037000 
65,0,37.430691,-122.173726,43.684319,-72.233341,0.080000,-0.300000,1.570000,0.000000,10.000000,0.815825,1.291059,-2.150000,-3.310000,0.000000,0.710000,0.520000,-0.440000,1.570796,0.167656,4211394.443606,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.292000,0.037000 
66,0,37.430691,-122.173726,43.684319,-72.233341,0.080000,-0.300000,1.570000,0.000000,10.000000,0.815825,1.293078,-2.150000,-3.310000,0.000000,0.710000,0.520000,-0.440000,1.570796,0.169676,4211394.443606,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.292000,0.037000 
67,0,37.430687,-122.173734,43.684319,-72.233341,0.080000,-0.300000,1.570000,0.000000,10.000000,0.818950,1.293078,-2.190000,-3.300000,0.000000,0.710000,0.520000,-0.440000,1.570796,0.169676,4211395.298464,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.247000,0.044000 
68,0,37.430687,-122.173734,43.684322,-72.233341,0.080000,-0.230000,1.570000,0.000000,10.000000,0.818950,1.296609,-2.190000,-3.300000,0.000000,0.210000,0.690000,-0.480000,1.570796,0.173206,4211395.227548,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123403,1.000000,22.247000,0.044000 
69,0,37.430681,-122.173744,43.684322,-72.233341,0.090000,-0.230000,1.570000,0.000000,10.000000,0.821167,1.296609,-2.250000,-3.320000,0.000000,0.210000,0.690000,-0.480000,1.570796,0.173206,4211396.353594,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.333000,0.045000 
70,0,37.430681,-122.173744,43.684322,-72.233341,0.090000,-0.230000,1.570000,0.000000,10.000000,0.821167,1.296609,-2.250000,-3.320000,0.000000,0.210000,0.690000,-0.480000,1.570796,0.173206,4211396.353594,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.333000,0.045000 
71,0,37.430680,-122.173747,43.684322,-72.233341,0.090000,-0.230000,1.570000,0.000000,10.000000,0.821642,1.296609,-2.270000,-3.320000,0.000000,0.210000,0.690000,-0.480000,1.570796,0.173206,4211396.586466,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.333000,0.045000 
72,0,37.430678,-122.173750,43.684322,-72.233341,0.090000,-0.230000,1.570000,0.000000,10.000000,0.822095,1.296609,-2.280000,-3.320000,0.000000,0.210000,0.690000,-0.480000,1.570796,0.173206,4211396.990011,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.286000,0.030000 
73,0,37.430675,-122.173756,43.684324,-72.233336,0.090000,-0.130000,1.570000,0.000000,10.000000,0.822793,1.296609,-2.310000,-3.320000,0.000000,-0.410000,0.450000,-0.240000,1.570796,0.173206,4211397.889572,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.379000,0.032000 
74,0,37.430669,-122.173767,43.684324,-72.233336,0.090000,-0.130000,1.570000,0.000000,10.000000,0.824556,1.300345,-2.370000,-3.320000,0.000000,-0.410000,0.450000,-0.240000,1.570796,0.176943,4211399.112981,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.316000,0.036000 
75,0,37.430669,-122.173767,43.684324,-72.233336,0.090000,-0.130000,1.570000,0.000000,10.000000,0.824556,1.300345,-2.370000,-3.320000,0.000000,-0.410000,0.450000,-0.240000,1.570796,0.176943,4211399.112981,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.316000,0.036000 
76,0,37.430667,-122.173770,43.684324,-72.233336,0.090000,-0.130000,1.570000,0.000000,10.000000,0.824885,1.300345,-2.380000,-3.320000,0.000000,-0.410000,0.450000,-0.240000,1.570796,0.176943,4211399.358625,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.283000,0.027000 
77,0,37.430666,-122.173772,43.684324,-72.233336,0.090000,-0.130000,1.570000,0.000000,10.000000,0.824885,1.300345,-2.390000,-3.320000,0.000000,-0.410000,0.450000,-0.240000,1.570796,0.176943,4211399.596308,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.283000,0.027000 
78,0,37.430664,-122.173775,43.684323,-72.233335,0.090000,-0.310000,1.570000,0.000000,10.000000,0.825120,1.300549,-2.400000,-3.310000,0.000000,-0.040000,-0.190000,-0.220000,1.570796,0.177147,4211400.032836,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.318000,0.029000 
